Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2015-2016,Trevor Lewis,LAK,F,216.0,91.0,,154.0,208.0,14.0,50.0,297.0,273.0,152.0,161.0,67.0,130.0,256.0,Third Line,75,1091.9833333333,8,5,28,1987-01-08,USA,USA,73,201,2006,1,17,17,8473453.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8473453.png
2015-2016,Troy Brouwer,STL,F,283.0,184.0,115.0,159.0,210.0,193.0,298.0,269.0,213.0,350.0,288.0,68.0,,154.0,Second Line,82,1393.5666666667,18,10,30,1985-08-17,CAN,CAN,75,213,2004,7,21,214,8471426.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8471426.png
2015-2016,Tuomo Ruutu,NJD,F,394.0,139.0,,,353.0,65.0,338.0,403.0,401.0,333.0,275.0,59.0,,400.0,Fourth Line,33,379.65,0,1,32,1983-02-16,FIN,FIN,72,200,2001,1,9,9,8469462.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8469462.png
2015-2016,Tyler Bozak,TOR,F,214.0,359.0,100.0,,69.0,416.0,374.0,284.0,143.0,102.0,185.0,280.0,14.0,124.0,Second Line,57,988.46666666667,12,12,29,1986-03-19,CAN,CAN,73,187,-,-,-,-,8475098.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8475098.png
2015-2016,Tyler Johnson,TBL,F,25.0,270.0,124.0,,67.0,168.0,69.0,79.0,20.0,120.0,16.0,315.0,104.0,80.0,Second Line,69,1182.6166666667,14,19,25,1990-07-29,USA,USA,68,185,-,-,-,-,8474870.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8474870.png
2015-2016,Tyler Kennedy,NJD,F,174.0,152.0,155.0,,217.0,126.0,89.0,321.0,97.0,287.0,291.0,233.0,,271.0,Fourth Line,50,671.25,3,8,29,1986-07-15,CAN,CAN,71,185,2004,4,1,99,8471311.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8471311.png
2015-2016,Tyler Randell,BOS,F,272.0,125.0,,,399.0,337.0,347.0,1.0,419.0,126.0,416.0,37.0,,374.0,Fringe,27,188.53333333333,6,0,24,1991-06-15,CAN,CAN,73,198,2009,6,25,176,8475292.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475292.png
2015-2016,Tyler Seguin,DAL,F,1.0,383.0,2.0,,5.0,339.0,30.0,5.0,17.0,128.0,62.0,273.0,34.0,3.0,First Line,72,1399.85,33,26,23,1992-01-31,CAN,CAN,73,205,2010,1,2,2,8475794.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8475794.png
2015-2016,Tyler Toffoli,LAK,F,10.0,211.0,99.0,65.0,9.0,59.0,23.0,20.0,36.0,123.0,215.0,247.0,,82.0,Second Line,82,1419.65,31,16,23,1992-04-24,CAN,CAN,72,203,2010,2,17,47,8475726.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8475726.png
2015-2016,Valeri Nichushkin,DAL,F,133.0,349.0,229.0,,53.0,312.0,118.0,267.0,161.0,154.0,108.0,262.0,,238.0,Third Line,79,1100.3666666667,9,10,20,1995-03-04,RUS,RUS,76,210,2013,1,10,10,8477501.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8477501.png
2015-2016,Valtteri Filppula,TBL,F,324.0,221.0,248.0,79.0,180.0,145.0,403.0,363.0,246.0,208.0,303.0,399.0,37.0,221.0,First Line,76,1387.5166666667,8,12,31,1984-03-20,FIN,FIN,72,189,2002,3,32,95,8470047.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8470047.png
2015-2016,Vernon Fiddler,DAL,F,225.0,158.0,,131.0,146.0,198.0,167.0,260.0,203.0,304.0,165.0,287.0,41.0,268.0,Fourth Line,82,954.5,12,4,35,1980-05-09,CAN,CAN,71,205,-,-,-,-,8469759.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8469759.png
2015-2016,Victor Rask,CAR,F,213.0,313.0,145.0,,145.0,365.0,170.0,174.0,285.0,104.0,140.0,376.0,58.0,141.0,Second Line,80,1358.65,21,10,22,1993-03-01,SWE,SWE,74,199,2011,2,12,42,8476437.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8476437.png
2015-2016,Viktor Arvidsson,NSH,F,89.0,51.0,,,196.0,61.0,4.0,216.0,221.0,147.0,292.0,338.0,,178.0,Fourth Line,56,694.46666666667,8,5,22,1993-04-08,SWE,SWE,70,185,2014,4,22,112,8478042.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8478042.png
2015-2016,Viktor Stalberg,NYR,F,155.0,235.0,,31.0,187.0,223.0,124.0,231.0,117.0,262.0,240.0,85.0,,281.0,Fourth Line,75,915.23333333333,9,5,29,1986-01-17,SWE,SWE,75,209,2006,6,8,161,8473537.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8473537.png
2015-2016,Viktor Tikhonov,ARI,F,411.0,74.0,,,370.0,115.0,400.0,411.0,394.0,284.0,258.0,180.0,,394.0,Fourth Line,50,571.71666666667,3,1,27,1988-05-12,LVA,RUS,74,189,2008,1,28,28,8474588.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474588.png
2015-2016,Viktor Tikhonov,CHI,F,411.0,74.0,,,370.0,115.0,400.0,411.0,394.0,284.0,258.0,180.0,,394.0,Fourth Line,50,571.71666666667,3,1,27,1988-05-12,LVA,RUS,74,189,2008,1,28,28,8474588.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8474588.png
2015-2016,Vincent Lecavalier,LAK,F,298.0,266.0,71.0,,344.0,293.0,249.0,312.0,185.0,116.0,395.0,191.0,112.0,231.0,Fourth Line,49,648.76666666667,10,6,35,1980-04-21,CAN,CAN,76,215,1998,1,1,1,8467329.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8467329.png
2015-2016,Vincent Lecavalier,PHI,F,298.0,266.0,71.0,,344.0,293.0,249.0,312.0,185.0,116.0,395.0,191.0,112.0,231.0,Fourth Line,49,648.76666666667,10,6,35,1980-04-21,CAN,CAN,76,215,1998,1,1,1,8467329.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8467329.png
2015-2016,Vincent Trocheck,FLA,F,48.0,49.0,153.0,11.0,182.0,85.0,145.0,58.0,9.0,239.0,176.0,138.0,114.0,112.0,Second Line,76,1350.5333333333,25,17,22,1993-07-11,USA,USA,71,184,2011,3,3,64,8476389.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8476389.png
2015-2016,Vladimir Tarasenko,STL,F,3.0,236.0,62.0,,25.0,184.0,7.0,4.0,75.0,15.0,35.0,398.0,,9.0,First Line,80,1491.0166666667,40,16,23,1991-12-13,RUS,RUS,73,228,2010,1,16,16,8475765.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8475765.png
2015-2016,Vladislav Namestnikov,TBL,F,199.0,45.0,249.0,,170.0,31.0,328.0,91.0,163.0,148.0,106.0,266.0,125.0,255.0,Third Line,80,1129.2666666667,14,11,22,1992-11-22,RUS,RUS,72,179,2011,1,27,27,8476480.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8476480.png
2015-2016,Wayne Simmonds,PHI,F,65.0,226.0,7.0,,144.0,233.0,63.0,78.0,66.0,217.0,268.0,78.0,,40.0,Second Line,81,1395.9666666667,32,18,27,1988-08-26,CAN,CAN,74,184,2007,2,31,61,8474190.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8474190.png
2015-2016,William Karlsson,CBJ,F,258.0,66.0,,82.0,149.0,123.0,271.0,221.0,319.0,280.0,145.0,358.0,134.0,298.0,Third Line,81,1172.0666666667,9,6,22,1993-01-08,SWE,SWE,72,190,2011,2,23,53,8476448.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8476448.png
2015-2016,Zac Rinaldo,BOS,F,409.0,285.0,,,414.0,292.0,339.0,412.0,375.0,179.0,405.0,3.0,,413.0,Fringe,52,431.38333333333,1,1,25,1990-06-15,CAN,CAN,70,192,2008,6,27,178,8474736.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8474736.png
2015-2016,Zach Parise,MIN,F,59.0,57.0,26.0,,161.0,148.0,44.0,36.0,131.0,21.0,152.0,254.0,,11.0,First Line,70,1350.4333333333,25,14,31,1984-07-28,USA,USA,71,195,2003,1,17,17,8470610.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8470610.png
2015-2016,Zack Kassian,EDM,F,297.0,416.0,,,279.0,375.0,312.0,188.0,274.0,248.0,417.0,42.0,,337.0,Fourth Line,36,448.26666666667,3,2,24,1991-01-24,CAN,CAN,75,211,2009,1,13,13,8475178.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8475178.png
2015-2016,Zack Smith,OTT,F,313.0,205.0,244.0,100.0,293.0,187.0,303.0,135.0,386.0,375.0,147.0,83.0,64.0,270.0,Third Line,81,1247.3833333333,25,7,27,1988-04-05,CAN,CAN,74,208,2008,3,18,79,8474250.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8474250.png
2015-2016,Zemgus Girgensons,BUF,F,320.0,215.0,177.0,155.0,361.0,269.0,258.0,295.0,275.0,286.0,9.0,127.0,137.0,222.0,Third Line,71,1067.5666666667,7,9,21,1994-01-05,LVA,LVA,74,200,2012,1,14,14,8476878.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8476878.png
